********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
elksmwq,P,10/30/2015 16:00,0,0,,18.3,<0> ,,<-5> ,32.7,<0> ,9.1,<0> ,,<-5> ,,<-1> ,,,1.80,<0> ,1.79,<3> ,8.0,<0> ,,<-5> ,
elksmwq,P,10/30/2015 16:15,0,0,,18.3,<0> ,,<-5> ,32.7,<0> ,9.2,<0> ,,<-5> ,,<-1> ,,,1.71,<0> ,1.70,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/30/2015 16:30,0,0,,18.3,<0> ,,<-5> ,32.6,<0> ,9.2,<0> ,,<-5> ,,<-1> ,,,1.62,<0> ,1.61,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/30/2015 16:45,0,0,,18.4,<0> ,,<-5> ,32.8,<0> ,9.2,<0> ,,<-5> ,,<-1> ,,,1.52,<0> ,1.51,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/30/2015 17:00,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.1,<0> ,,<-5> ,,<-1> ,,,1.41,<0> ,1.40,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/30/2015 17:15,0,0,,18.3,<0> ,,<-5> ,32.9,<0> ,9.0,<0> ,,<-5> ,,<-1> ,,,1.29,<0> ,1.28,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/30/2015 17:30,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.15,<0> ,1.14,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/30/2015 17:45,0,0,,18.3,<0> ,,<-5> ,32.6,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.00,<0> ,0.99,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/30/2015 18:00,0,0,,18.3,<0> ,,<-5> ,32.7,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,0.84,<0> ,0.83,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/30/2015 18:15,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,8.6,<0> ,,<-5> ,,<-1> ,,,0.75,<0> ,0.74,<3> ,8.0,<0> ,21,<0> ,
elksmwq,P,10/30/2015 18:30,0,0,,18.3,<0> ,,<-5> ,32.9,<0> ,8.4,<0> ,,<-5> ,,<-1> ,,,0.69,<0> ,0.68,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/30/2015 18:45,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,0.68,<0> ,0.67,<3> ,8.0,<0> ,17,<0> ,
elksmwq,P,10/30/2015 19:00,0,0,,18.3,<0> ,,<-5> ,32.9,<0> ,7.4,<0> ,,<-5> ,,<-1> ,,,0.70,<0> ,0.69,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/30/2015 19:15,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,0.73,<0> ,0.71,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/30/2015 19:30,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,0.76,<0> ,0.74,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/30/2015 19:45,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,7.4,<0> ,,<-5> ,,<-1> ,,,0.76,<0> ,0.74,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/30/2015 20:00,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,0.80,<0> ,0.78,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/30/2015 20:15,0,0,,18.1,<0> ,,<-5> ,32.9,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,0.87,<0> ,0.85,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/30/2015 20:30,0,0,,18.1,<0> ,,<-5> ,32.6,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,0.91,<0> ,0.89,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/30/2015 20:45,0,0,,18.1,<0> ,,<-5> ,32.6,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,0.97,<0> ,0.95,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/30/2015 21:00,0,0,,18.1,<0> ,,<-5> ,32.8,<0> ,8.2,<0> ,,<-5> ,,<-1> ,,,1.03,<0> ,1.01,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/30/2015 21:15,0,0,,18.1,<0> ,,<-5> ,32.8,<0> ,8.3,<0> ,,<-5> ,,<-1> ,,,1.11,<0> ,1.09,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/30/2015 21:30,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.17,<0> ,1.15,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/30/2015 21:45,0,0,,18.2,<0> ,,<-5> ,32.7,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.24,<0> ,1.22,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/30/2015 22:00,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.32,<0> ,1.30,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/30/2015 22:15,0,0,,18.2,<0> ,,<-5> ,32.6,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.39,<0> ,1.36,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/30/2015 22:30,0,0,,18.3,<0> ,,<-5> ,32.9,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,1.46,<0> ,1.43,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/30/2015 22:45,0,0,,18.3,<0> ,,<-5> ,32.9,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.52,<0> ,1.49,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/30/2015 23:00,0,0,,18.3,<0> ,,<-5> ,32.9,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.59,<0> ,1.56,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/30/2015 23:15,0,0,,18.3,<0> ,,<-5> ,32.9,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.65,<0> ,1.62,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/30/2015 23:30,0,0,,18.3,<0> ,,<-5> ,31.8,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.72,<0> ,1.69,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/30/2015 23:45,0,0,,18.3,<0> ,,<-5> ,32.7,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.78,<0> ,1.76,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 00:00,0,0,,18.3,<0> ,,<-5> ,32.5,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.84,<0> ,1.81,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/31/2015 00:15,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.90,<0> ,1.87,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/31/2015 00:30,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,1.96,<0> ,1.93,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/31/2015 00:45,0,0,,18.1,<0> ,,<-5> ,32.8,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,2.01,<0> ,1.98,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/31/2015 01:00,0,0,,18.0,<0> ,,<-5> ,32.4,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,2.05,<0> ,2.02,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/31/2015 01:15,0,0,,17.9,<0> ,,<-5> ,32.7,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,2.10,<0> ,2.07,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/31/2015 01:30,0,0,,17.8,<0> ,,<-5> ,32.4,<0> ,8.3,<0> ,,<-5> ,,<-1> ,,,2.13,<0> ,2.10,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/31/2015 01:45,0,0,,17.6,<0> ,,<-5> ,32.6,<0> ,8.3,<0> ,,<-5> ,,<-1> ,,,2.16,<0> ,2.13,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/31/2015 02:00,0,0,,17.5,<0> ,,<-5> ,32.6,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,2.18,<0> ,2.15,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/31/2015 02:15,0,0,,17.4,<0> ,,<-5> ,32.4,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,2.18,<0> ,2.15,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/31/2015 02:30,0,0,,17.2,<0> ,,<-5> ,32.8,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,2.17,<0> ,2.14,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/31/2015 02:45,0,0,,17.3,<0> ,,<-5> ,32.5,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,2.15,<0> ,2.12,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 03:00,0,0,,17.2,<0> ,,<-5> ,32.8,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,2.12,<0> ,2.09,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/31/2015 03:15,0,0,,17.3,<0> ,,<-5> ,33.0,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,2.09,<0> ,2.06,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/31/2015 04:30,0,0,,17.4,<0> ,,<-5> ,32.8,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,1.92,<0> ,1.89,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/31/2015 04:45,0,0,,17.4,<0> ,,<-5> ,32.8,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,1.88,<0> ,1.85,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/31/2015 05:00,0,0,,17.3,<0> ,,<-5> ,32.8,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,1.84,<0> ,1.80,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/31/2015 05:15,0,0,,17.2,<0> ,,<-5> ,32.9,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,1.80,<0> ,1.76,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/31/2015 05:30,0,0,,17.2,<0> ,,<-5> ,32.8,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,1.77,<0> ,1.73,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/31/2015 05:45,0,0,,17.2,<0> ,,<-5> ,32.9,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,1.74,<0> ,1.70,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/31/2015 06:00,0,0,,17.1,<0> ,,<-5> ,32.9,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,1.72,<0> ,1.68,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 06:15,0,0,,17.1,<0> ,,<-5> ,32.9,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,1.70,<0> ,1.66,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/31/2015 06:30,0,0,,17.1,<0> ,,<-5> ,32.9,<0> ,7.4,<0> ,,<-5> ,,<-1> ,,,1.68,<0> ,1.64,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/31/2015 06:45,0,0,,17.1,<0> ,,<-5> ,32.9,<0> ,7.0,<0> ,,<-5> ,,<-1> ,,,1.69,<0> ,1.65,<3> ,7.9,<0> ,228,<0> ,
elksmwq,P,10/31/2015 07:00,0,0,,17.0,<0> ,,<-5> ,32.9,<0> ,7.1,<0> ,,<-5> ,,<-1> ,,,1.70,<0> ,1.66,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/31/2015 07:15,0,0,,17.0,<0> ,,<-5> ,32.9,<0> ,7.1,<0> ,,<-5> ,,<-1> ,,,1.72,<0> ,1.68,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/31/2015 07:30,0,0,,16.9,<0> ,,<-5> ,32.7,<0> ,7.1,<0> ,,<-5> ,,<-1> ,,,1.75,<0> ,1.71,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/31/2015 07:45,0,0,,16.9,<0> ,,<-5> ,32.8,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,1.78,<0> ,1.73,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/31/2015 08:00,0,0,,16.9,<0> ,,<-5> ,32.8,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,1.81,<0> ,1.76,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/31/2015 08:15,0,0,,16.9,<0> ,,<-5> ,32.8,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,1.84,<0> ,1.79,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/31/2015 08:30,0,0,,16.9,<0> ,,<-5> ,32.8,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,1.88,<0> ,1.82,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/31/2015 08:45,0,0,,16.9,<0> ,,<-5> ,32.8,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,1.92,<0> ,1.86,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/31/2015 09:00,0,0,,17.0,<0> ,,<-5> ,32.8,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,1.96,<0> ,1.90,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/31/2015 09:15,0,0,,17.0,<0> ,,<-5> ,32.7,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,2.00,<0> ,1.95,<3> ,7.9,<0> ,3,<0> ,
elksmwq,P,10/31/2015 09:30,0,0,,17.1,<0> ,,<-5> ,32.7,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,2.05,<0> ,2.00,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/31/2015 09:45,0,0,,17.2,<0> ,,<-5> ,32.7,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,2.10,<0> ,2.05,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/31/2015 10:00,0,0,,17.2,<0> ,,<-5> ,32.7,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.15,<0> ,2.10,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/31/2015 10:15,0,0,,17.2,<0> ,,<-5> ,32.7,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.20,<0> ,2.16,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/31/2015 10:30,0,0,,17.2,<0> ,,<-5> ,32.6,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.25,<0> ,2.21,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/31/2015 10:45,0,0,,17.2,<0> ,,<-5> ,32.6,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.30,<0> ,2.26,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/31/2015 11:00,0,0,,17.0,<0> ,,<-5> ,32.6,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.35,<0> ,2.31,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 11:15,0,0,,16.9,<0> ,,<-5> ,32.6,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,2.40,<0> ,2.36,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/31/2015 11:30,0,0,,16.9,<0> ,,<-5> ,32.6,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,2.45,<0> ,2.41,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/31/2015 11:45,0,0,,16.9,<0> ,,<-5> ,32.6,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,2.49,<0> ,2.45,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/31/2015 12:00,0,0,,16.8,<0> ,,<-5> ,32.6,<0> ,7.1,<0> ,,<-5> ,,<-1> ,,,2.53,<0> ,2.49,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/31/2015 12:15,0,0,,16.9,<0> ,,<-5> ,32.6,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,2.57,<0> ,2.53,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/31/2015 12:30,0,0,,16.7,<0> ,,<-5> ,32.6,<0> ,7.1,<0> ,,<-5> ,,<-1> ,,,2.59,<0> ,2.55,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/31/2015 12:45,0,0,,16.7,<0> ,,<-5> ,32.5,<0> ,7.0,<0> ,,<-5> ,,<-1> ,,,2.60,<0> ,2.56,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/31/2015 13:00,0,0,,17.0,<0> ,,<-5> ,32.6,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.60,<0> ,2.56,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/31/2015 13:15,0,0,,16.9,<0> ,,<-5> ,32.6,<0> ,7.4,<0> ,,<-5> ,,<-1> ,,,2.58,<0> ,2.54,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/31/2015 14:30,0,0,,17.3,<0> ,,<-5> ,32.6,<0> ,8.4,<0> ,,<-5> ,,<-1> ,,,2.39,<0> ,2.35,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/31/2015 14:45,0,0,,17.6,<0> ,,<-5> ,32.6,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,2.34,<0> ,2.30,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/31/2015 15:00,0,0,,17.9,<0> ,,<-5> ,32.7,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,2.29,<0> ,2.25,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/31/2015 15:15,0,0,,18.0,<0> ,,<-5> ,32.7,<0> ,9.1,<0> ,,<-5> ,,<-1> ,,,2.23,<0> ,2.19,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/31/2015 15:30,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,9.3,<0> ,,<-5> ,,<-1> ,,,2.17,<0> ,2.13,<3> ,8.0,<0> ,3,<0> ,
elksmwq,P,10/31/2015 15:45,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,9.5,<0> ,,<-5> ,,<-1> ,,,2.11,<0> ,2.07,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/31/2015 16:00,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,9.6,<0> ,,<-5> ,,<-1> ,,,2.03,<0> ,1.99,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,10/31/2015 16:15,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.6,<0> ,,<-5> ,,<-1> ,,,1.96,<0> ,1.92,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 16:30,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.6,<0> ,,<-5> ,,<-1> ,,,1.88,<0> ,1.84,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,10/31/2015 16:45,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.6,<0> ,,<-5> ,,<-1> ,,,1.80,<0> ,1.76,<3> ,8.1,<0> ,6,<0> ,
elksmwq,P,10/31/2015 17:00,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.5,<0> ,,<-5> ,,<-1> ,,,1.72,<0> ,1.68,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/31/2015 17:15,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.5,<0> ,,<-5> ,,<-1> ,,,1.63,<0> ,1.59,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,10/31/2015 17:30,0,0,,18.4,<0> ,,<-5> ,32.8,<0> ,9.4,<0> ,,<-5> ,,<-1> ,,,1.53,<0> ,1.49,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 17:45,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.3,<0> ,,<-5> ,,<-1> ,,,1.43,<0> ,1.39,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/31/2015 18:00,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.2,<0> ,,<-5> ,,<-1> ,,,1.32,<0> ,1.28,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/31/2015 18:15,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,9.1,<0> ,,<-5> ,,<-1> ,,,1.19,<0> ,1.15,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/31/2015 18:30,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,9.0,<0> ,,<-5> ,,<-1> ,,,1.05,<0> ,1.00,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 18:45,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,0.93,<0> ,0.88,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/31/2015 19:00,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,0.85,<0> ,0.80,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/31/2015 19:15,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,0.81,<0> ,0.76,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/31/2015 19:30,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,0.81,<0> ,0.76,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/31/2015 19:45,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,0.81,<0> ,0.76,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/31/2015 20:00,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,8.2,<0> ,,<-5> ,,<-1> ,,,0.80,<0> ,0.75,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/31/2015 20:15,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,0.82,<0> ,0.77,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/31/2015 20:30,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,0.85,<0> ,0.80,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/31/2015 20:45,0,0,,18.1,<0> ,,<-5> ,32.9,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,0.87,<0> ,0.82,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/31/2015 21:00,0,0,,18.1,<0> ,,<-5> ,32.9,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,0.90,<0> ,0.85,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 21:15,0,0,,18.1,<0> ,,<-5> ,32.9,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,0.95,<0> ,0.90,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/31/2015 21:30,0,0,,18.1,<0> ,,<-5> ,32.9,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,1.01,<0> ,0.96,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/31/2015 21:45,0,0,,18.1,<0> ,,<-5> ,32.8,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,1.07,<0> ,1.02,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/31/2015 22:00,0,0,,18.1,<0> ,,<-5> ,32.8,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,1.11,<0> ,1.06,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 22:15,0,0,,18.1,<0> ,,<-5> ,32.8,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,1.17,<0> ,1.12,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 22:30,0,0,,18.2,<0> ,,<-5> ,32.9,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.24,<0> ,1.19,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/31/2015 22:45,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.31,<0> ,1.26,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/31/2015 23:00,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.37,<0> ,1.32,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/31/2015 23:15,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.6,<0> ,,<-5> ,,<-1> ,,,1.43,<0> ,1.38,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/31/2015 23:30,0,0,,18.4,<0> ,,<-5> ,32.9,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.50,<0> ,1.45,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/31/2015 23:45,0,0,,18.4,<0> ,,<-5> ,32.9,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.56,<0> ,1.51,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,11/01/2015 00:00,0,0,,18.4,<0> ,,<-5> ,32.9,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.62,<0> ,1.57,<3> ,8.1,<0> ,11,<0> ,
elksmwq,P,11/01/2015 00:15,0,0,,18.4,<0> ,,<-5> ,32.9,<0> ,9.0,<0> ,,<-5> ,,<-1> ,,,1.69,<0> ,1.64,<3> ,8.1,<0> ,11,<0> ,
elksmwq,P,11/01/2015 00:30,0,0,,18.5,<0> ,,<-5> ,32.9,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.75,<0> ,1.70,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/01/2015 00:45,0,0,,18.5,<0> ,,<-5> ,32.9,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.80,<0> ,1.75,<3> ,8.1,<0> ,5,<0> ,
