********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
elksmwq,P,10/14/2015 09:30,0,0,,,<-2> ,,<-2> ,32.9,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.39,<0> ,2.37,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/14/2015 09:45,0,0,,,<-2> ,,<-2> ,0.6,<0> ,9.7,<0> ,,<-2> ,,<-1> ,,,2.45,<0> ,2.43,<3> ,7.8,<0> ,14,<0> ,
elksmwq,P,10/14/2015 10:00,0,0,,,<-2> ,,<-2> ,32.9,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.50,<0> ,2.48,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/14/2015 10:15,0,0,,,<-2> ,,<-2> ,32.9,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.54,<0> ,2.52,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/14/2015 10:30,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.57,<0> ,2.55,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/14/2015 10:45,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,2.59,<0> ,2.57,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/14/2015 11:00,0,0,,18.6,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.59,<0> ,2.57,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/14/2015 11:15,0,0,,18.7,<0> ,,<-2> ,33.0,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,2.59,<0> ,2.57,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/14/2015 11:30,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.56,<0> ,2.54,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/14/2015 11:45,0,0,,18.9,<0> ,,<-2> ,32.9,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.53,<0> ,2.51,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/14/2015 12:00,0,0,,19.3,<0> ,,<-2> ,33.0,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.49,<0> ,2.48,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/14/2015 12:15,0,0,,19.5,<0> ,,<-2> ,32.9,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.45,<0> ,2.44,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/14/2015 12:30,0,0,,19.5,<0> ,,<-2> ,32.8,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.41,<0> ,2.40,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/14/2015 12:45,0,0,,19.6,<0> ,,<-2> ,32.7,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.36,<0> ,2.35,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/14/2015 13:00,0,0,,19.9,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.31,<0> ,2.30,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/14/2015 13:15,0,0,,20.2,<0> ,,<-2> ,33.1,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,2.25,<0> ,2.24,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/14/2015 13:30,0,0,,20.5,<0> ,,<-2> ,32.8,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,2.20,<0> ,2.19,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/14/2015 13:45,0,0,,20.6,<0> ,,<-2> ,32.9,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,2.14,<0> ,2.13,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/14/2015 14:00,0,0,,20.7,<0> ,,<-2> ,32.9,<0> ,8.8,<0> ,,<-2> ,,<-1> ,,,2.07,<0> ,2.07,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/14/2015 14:15,0,0,,20.8,<0> ,,<-2> ,33.0,<0> ,9.0,<0> ,,<-2> ,,<-1> ,,,2.01,<0> ,2.01,<3> ,8.1,<0> ,15,<0> ,
elksmwq,P,10/14/2015 14:30,0,0,,20.9,<0> ,,<-2> ,33.2,<0> ,9.1,<0> ,,<-2> ,,<-1> ,,,1.94,<0> ,1.94,<3> ,8.1,<0> ,13,<0> ,
elksmwq,P,10/14/2015 14:45,0,0,,21.0,<0> ,,<-2> ,32.9,<0> ,9.3,<0> ,,<-2> ,,<-1> ,,,1.87,<0> ,1.87,<3> ,8.1,<0> ,14,<0> ,
elksmwq,P,10/14/2015 15:00,0,0,,21.0,<0> ,,<-2> ,32.9,<0> ,9.4,<0> ,,<-2> ,,<-1> ,,,1.80,<0> ,1.80,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/14/2015 15:15,0,0,,21.2,<0> ,,<-2> ,32.9,<0> ,9.6,<0> ,,<-2> ,,<-1> ,,,1.72,<0> ,1.72,<3> ,8.1,<0> ,13,<0> ,
elksmwq,P,10/14/2015 15:30,0,0,,21.3,<0> ,,<-2> ,33.2,<0> ,9.7,<0> ,,<-2> ,,<-1> ,,,1.65,<0> ,1.65,<3> ,8.1,<0> ,9,<0> ,
elksmwq,P,10/14/2015 15:45,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.8,<0> ,,<-2> ,,<-1> ,,,1.57,<0> ,1.57,<3> ,8.1,<0> ,4,<0> ,
elksmwq,P,10/14/2015 16:00,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.8,<0> ,,<-2> ,,<-1> ,,,1.49,<0> ,1.49,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/14/2015 16:15,0,0,,21.4,<0> ,,<-2> ,33.1,<0> ,9.8,<0> ,,<-2> ,,<-1> ,,,1.40,<0> ,1.40,<3> ,8.1,<0> ,9,<0> ,
elksmwq,P,10/14/2015 16:30,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.7,<0> ,,<-2> ,,<-1> ,,,1.32,<0> ,1.32,<3> ,8.1,<0> ,13,<0> ,
elksmwq,P,10/14/2015 16:45,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.7,<0> ,,<-2> ,,<-1> ,,,1.24,<0> ,1.24,<3> ,8.1,<0> ,15,<0> ,
elksmwq,P,10/14/2015 17:00,0,0,,21.4,<0> ,,<-2> ,33.3,<0> ,9.6,<0> ,,<-2> ,,<-1> ,,,1.17,<0> ,1.18,<3> ,8.1,<0> ,7,<0> ,
elksmwq,P,10/14/2015 17:15,0,0,,21.4,<0> ,,<-2> ,33.0,<0> ,9.6,<0> ,,<-2> ,,<-1> ,,,1.14,<0> ,1.15,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/14/2015 17:30,0,0,,21.4,<0> ,,<-2> ,33.2,<0> ,9.4,<0> ,,<-2> ,,<-1> ,,,1.15,<0> ,1.16,<3> ,8.1,<0> ,7,<0> ,
elksmwq,P,10/14/2015 17:45,0,0,,21.4,<0> ,,<-2> ,33.0,<0> ,9.3,<0> ,,<-2> ,,<-1> ,,,1.18,<0> ,1.19,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/14/2015 18:00,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.2,<0> ,,<-2> ,,<-1> ,,,1.21,<0> ,1.22,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,10/14/2015 18:15,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.2,<0> ,,<-2> ,,<-1> ,,,1.24,<0> ,1.24,<3> ,8.1,<0> ,15,<0> ,
elksmwq,P,10/14/2015 18:30,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.0,<0> ,,<-2> ,,<-1> ,,,1.27,<0> ,1.27,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/14/2015 18:45,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,9.1,<0> ,,<-2> ,,<-1> ,,,1.30,<0> ,1.30,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/14/2015 19:00,0,0,,21.2,<0> ,,<-2> ,33.1,<0> ,9.2,<0> ,,<-2> ,,<-1> ,,,1.35,<0> ,1.35,<3> ,8.1,<0> ,15,<0> ,
elksmwq,P,10/14/2015 19:15,0,0,,21.2,<0> ,,<-2> ,33.2,<0> ,9.1,<0> ,,<-2> ,,<-1> ,,,1.39,<0> ,1.39,<3> ,8.1,<0> ,14,<0> ,
elksmwq,P,10/14/2015 19:30,0,0,,21.2,<0> ,,<-2> ,33.3,<0> ,9.2,<0> ,,<-2> ,,<-1> ,,,1.44,<0> ,1.44,<3> ,8.1,<0> ,15,<0> ,
elksmwq,P,10/14/2015 19:45,0,0,,21.2,<0> ,,<-2> ,33.3,<0> ,8.9,<0> ,,<-2> ,,<-1> ,,,1.48,<0> ,1.48,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/14/2015 20:00,0,0,,21.2,<0> ,,<-2> ,33.3,<0> ,8.9,<0> ,,<-2> ,,<-1> ,,,1.53,<0> ,1.53,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,10/14/2015 20:15,0,0,,21.2,<0> ,,<-2> ,33.2,<0> ,8.9,<0> ,,<-2> ,,<-1> ,,,1.58,<0> ,1.58,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/14/2015 20:30,0,0,,21.3,<0> ,,<-2> ,33.3,<0> ,8.8,<0> ,,<-2> ,,<-1> ,,,1.64,<0> ,1.65,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/14/2015 20:45,0,0,,21.2,<0> ,,<-2> ,33.3,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,1.70,<0> ,1.71,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/14/2015 21:00,0,0,,21.1,<0> ,,<-2> ,33.2,<0> ,8.8,<0> ,,<-2> ,,<-1> ,,,1.76,<0> ,1.77,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/14/2015 21:15,0,0,,21.1,<0> ,,<-2> ,33.2,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,1.82,<0> ,1.83,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/14/2015 21:30,0,0,,21.1,<0> ,,<-2> ,33.2,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,1.88,<0> ,1.88,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/14/2015 21:45,0,0,,21.0,<0> ,,<-2> ,33.2,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,1.93,<0> ,1.93,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/14/2015 22:00,0,0,,20.9,<0> ,,<-2> ,33.2,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,2.00,<0> ,2.00,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/14/2015 22:15,0,0,,20.7,<0> ,,<-2> ,33.1,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,2.05,<0> ,2.04,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/14/2015 22:30,0,0,,20.6,<0> ,,<-2> ,33.1,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,2.08,<0> ,2.07,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/14/2015 22:45,0,0,,20.4,<0> ,,<-2> ,32.9,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,2.14,<0> ,2.14,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/14/2015 23:00,0,0,,20.3,<0> ,,<-2> ,32.7,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,2.18,<0> ,2.18,<3> ,8.0,<0> ,17,<0> ,
elksmwq,P,10/14/2015 23:15,0,0,,20.2,<0> ,,<-2> ,33.0,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.21,<0> ,2.20,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/14/2015 23:30,0,0,,20.1,<0> ,,<-2> ,32.9,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.23,<0> ,2.23,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/14/2015 23:45,0,0,,20.1,<0> ,,<-2> ,32.9,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.25,<0> ,2.25,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/15/2015 00:00,0,0,,19.9,<0> ,,<-2> ,32.8,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.26,<0> ,2.26,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/15/2015 00:15,0,0,,20.0,<0> ,,<-2> ,32.9,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.26,<0> ,2.26,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/15/2015 00:30,0,0,,19.8,<0> ,,<-2> ,32.9,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.26,<0> ,2.27,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/15/2015 00:45,0,0,,20.1,<0> ,,<-2> ,33.1,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.25,<0> ,2.26,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/15/2015 01:00,0,0,,20.1,<0> ,,<-2> ,33.1,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.22,<0> ,2.22,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/15/2015 01:15,0,0,,20.0,<0> ,,<-2> ,32.9,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.19,<0> ,2.19,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/15/2015 01:30,0,0,,20.1,<0> ,,<-2> ,33.0,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.15,<0> ,2.15,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/15/2015 01:45,0,0,,20.1,<0> ,,<-2> ,33.0,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.11,<0> ,2.11,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/15/2015 02:00,0,0,,20.1,<0> ,,<-2> ,33.0,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.09,<0> ,2.10,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/15/2015 02:15,0,0,,20.2,<0> ,,<-2> ,32.9,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.06,<0> ,2.07,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/15/2015 02:30,0,0,,20.3,<0> ,,<-2> ,33.0,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.01,<0> ,2.01,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/15/2015 02:45,0,0,,20.4,<0> ,,<-2> ,33.1,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,1.97,<0> ,1.97,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/15/2015 03:00,0,0,,20.4,<0> ,,<-2> ,33.2,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,1.92,<0> ,1.93,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/15/2015 03:15,0,0,,20.4,<0> ,,<-2> ,33.1,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,1.89,<0> ,1.90,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/15/2015 04:30,0,0,,20.4,<0> ,,<-2> ,33.1,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,1.72,<0> ,1.73,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/15/2015 04:45,0,0,,20.4,<0> ,,<-2> ,33.2,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,1.70,<0> ,1.71,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/15/2015 05:00,0,0,,20.4,<0> ,,<-2> ,33.1,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.69,<0> ,1.70,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/15/2015 05:15,0,0,,20.3,<0> ,,<-2> ,33.2,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.69,<0> ,1.70,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/15/2015 06:30,0,0,,20.1,<0> ,,<-2> ,33.1,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.80,<0> ,1.81,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/15/2015 06:45,0,0,,20.0,<0> ,,<-2> ,33.0,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.84,<0> ,1.85,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/15/2015 07:00,0,0,,19.9,<0> ,,<-2> ,33.1,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.87,<0> ,1.87,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/15/2015 07:15,0,0,,19.8,<0> ,,<-2> ,32.9,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.91,<0> ,1.91,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/15/2015 07:30,0,0,,19.8,<0> ,,<-2> ,32.6,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.95,<0> ,1.95,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/15/2015 07:45,0,0,,19.8,<0> ,,<-2> ,32.8,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,2.00,<0> ,2.00,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/15/2015 08:00,0,0,,19.8,<0> ,,<-2> ,32.8,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,2.04,<0> ,2.04,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/15/2015 08:15,0,0,,19.9,<0> ,,<-2> ,32.8,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,2.09,<0> ,2.09,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/15/2015 08:30,0,0,,19.8,<0> ,,<-2> ,32.6,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.14,<0> ,2.14,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/15/2015 08:45,0,0,,19.7,<0> ,,<-2> ,32.6,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.20,<0> ,2.20,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/15/2015 09:00,0,0,,19.7,<0> ,,<-2> ,32.9,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.24,<0> ,2.24,<3> ,7.9,<0> ,3,<0> ,
elksmwq,P,10/15/2015 09:15,0,0,,19.6,<0> ,,<-2> ,32.6,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.29,<0> ,2.28,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/15/2015 09:30,0,0,,19.5,<0> ,,<-2> ,32.6,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,2.34,<0> ,2.33,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/15/2015 09:45,0,0,,19.5,<0> ,,<-2> ,32.6,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,2.39,<0> ,2.38,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/15/2015 10:00,0,0,,19.4,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.43,<0> ,2.42,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/15/2015 10:15,0,0,,19.3,<0> ,,<-2> ,32.5,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.47,<0> ,2.46,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/15/2015 10:30,0,0,,19.4,<0> ,,<-2> ,32.5,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.51,<0> ,2.51,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/15/2015 10:45,0,0,,19.0,<0> ,,<-2> ,32.4,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.54,<0> ,2.54,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/15/2015 11:00,0,0,,18.9,<0> ,,<-2> ,32.4,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.57,<0> ,2.57,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/15/2015 11:15,0,0,,18.8,<0> ,,<-2> ,32.5,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.58,<0> ,2.58,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/15/2015 11:30,0,0,,18.7,<0> ,,<-2> ,32.5,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.59,<0> ,2.59,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/15/2015 11:45,0,0,,18.8,<0> ,,<-2> ,32.4,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.59,<0> ,2.60,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/15/2015 12:00,0,0,,18.8,<0> ,,<-2> ,32.4,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.56,<0> ,2.57,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/15/2015 12:15,0,0,,18.8,<0> ,,<-2> ,32.4,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.53,<0> ,2.54,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/15/2015 12:30,0,0,,19.1,<0> ,,<-2> ,32.2,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.50,<0> ,2.51,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/15/2015 12:45,0,0,,19.4,<0> ,,<-2> ,32.4,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.47,<0> ,2.48,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/15/2015 13:00,0,0,,19.5,<0> ,,<-2> ,32.5,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.43,<0> ,2.44,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,10/15/2015 13:15,0,0,,19.9,<0> ,,<-2> ,32.5,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.38,<0> ,2.39,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/15/2015 13:30,0,0,,20.1,<0> ,,<-2> ,32.4,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,2.33,<0> ,2.34,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/15/2015 13:45,0,0,,20.4,<0> ,,<-2> ,32.6,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,2.28,<0> ,2.29,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/15/2015 14:00,0,0,,20.7,<0> ,,<-2> ,32.8,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,2.23,<0> ,2.24,<3> ,8.0,<0> ,3,<0> ,
elksmwq,P,10/15/2015 14:15,0,0,,21.0,<0> ,,<-2> ,32.5,<0> ,8.9,<0> ,,<-2> ,,<-1> ,,,2.17,<0> ,2.18,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/15/2015 14:30,0,0,,21.1,<0> ,,<-2> ,32.8,<0> ,9.0,<0> ,,<-2> ,,<-1> ,,,2.11,<0> ,2.12,<3> ,8.1,<0> ,11,<0> ,
elksmwq,P,10/15/2015 14:45,0,0,,21.2,<0> ,,<-2> ,32.8,<0> ,9.2,<0> ,,<-2> ,,<-1> ,,,2.04,<0> ,2.04,<3> ,8.1,<0> ,11,<0> ,
elksmwq,P,10/15/2015 15:00,0,0,,21.2,<0> ,,<-2> ,33.1,<0> ,9.1,<0> ,,<-2> ,,<-1> ,,,1.97,<0> ,1.98,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/15/2015 15:15,0,0,,21.2,<0> ,,<-2> ,32.6,<0> ,9.3,<0> ,,<-2> ,,<-1> ,,,1.90,<0> ,1.90,<3> ,8.1,<0> ,11,<0> ,
elksmwq,P,10/15/2015 15:30,0,0,,21.3,<0> ,,<-2> ,33.1,<0> ,9.4,<0> ,,<-2> ,,<-1> ,,,1.83,<0> ,1.84,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/15/2015 15:45,0,0,,21.3,<0> ,,<-2> ,33.1,<0> ,9.4,<0> ,,<-2> ,,<-1> ,,,1.76,<0> ,1.77,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/15/2015 16:00,0,0,,21.4,<0> ,,<-2> ,33.0,<0> ,9.6,<0> ,,<-2> ,,<-1> ,,,1.68,<0> ,1.69,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/15/2015 16:15,0,0,,21.4,<0> ,,<-2> ,32.8,<0> ,9.6,<0> ,,<-2> ,,<-1> ,,,1.60,<0> ,1.61,<3> ,8.1,<0> ,6,<0> ,
elksmwq,P,10/15/2015 16:30,0,0,,21.4,<0> ,,<-2> ,32.9,<0> ,9.6,<0> ,,<-2> ,,<-1> ,,,1.52,<0> ,1.53,<3> ,8.1,<0> ,11,<0> ,
elksmwq,P,10/15/2015 16:45,0,0,,21.4,<0> ,,<-2> ,33.0,<0> ,9.6,<0> ,,<-2> ,,<-1> ,,,1.44,<0> ,1.45,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/15/2015 17:00,0,0,,21.4,<0> ,,<-2> ,33.0,<0> ,9.5,<0> ,,<-2> ,,<-1> ,,,1.35,<0> ,1.36,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,10/15/2015 17:15,0,0,,21.4,<0> ,,<-2> ,33.1,<0> ,9.5,<0> ,,<-2> ,,<-1> ,,,1.27,<0> ,1.28,<3> ,8.1,<0> ,6,<0> ,
elksmwq,P,10/15/2015 17:30,0,0,,21.4,<0> ,,<-2> ,33.1,<0> ,9.4,<0> ,,<-2> ,,<-1> ,,,1.20,<0> ,1.21,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/15/2015 17:45,0,0,,21.4,<0> ,,<-2> ,33.1,<0> ,9.4,<0> ,,<-2> ,,<-1> ,,,1.15,<0> ,1.16,<3> ,8.1,<0> ,6,<0> ,
elksmwq,P,10/15/2015 18:00,0,0,,21.4,<0> ,,<-2> ,33.1,<0> ,9.1,<0> ,,<-2> ,,<-1> ,,,1.13,<0> ,1.14,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,10/15/2015 18:15,0,0,,21.4,<0> ,,<-2> ,33.2,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,1.13,<0> ,1.14,<3> ,8.1,<0> ,9,<0> ,
elksmwq,P,10/15/2015 18:30,0,0,,21.4,<0> ,,<-2> ,33.1,<0> ,8.9,<0> ,,<-2> ,,<-1> ,,,1.17,<0> ,1.18,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/15/2015 18:45,0,0,,21.3,<0> ,,<-2> ,33.1,<0> ,8.8,<0> ,,<-2> ,,<-1> ,,,1.20,<0> ,1.21,<3> ,8.1,<0> ,6,<0> ,
